ID Consumidor	Género	Estado civil	Mascotas	Barrio
1368	F	Casado(a)	1	San Pedro
1370	F	Casado(a)	2	San Juan
1371	M	Casado(a)	3	La Esperanza
1374	M	Soltero(a)	1	San Pedro
1376	M	Casado(a)	5	San Pedro
1377	M	Soltero(a)	3	San Pedro
1378	M	Soltero(a)	1	Santa Ana
1379	F	Casado(a)	2	San Pedro
1380	F	Soltero(a)	1	Santa Ana
1386	F	Casado(a)	4	Santa Ana
1387	F	Casado(a)	1	Santa Ana
1388	M	Casado(a)	1	San Juan
1389	M	Casado(a)	1	San Juan
1390	F	Soltero(a)	1	La Esperanza
1391	M	Soltero(a)	1	San Pedro
1392	M	Casado(a)	2	San Juan
1393	M	Soltero(a)	5	La Esperanza
1394	M	Casado(a)	1	San Pedro
1395	M	Soltero(a)	1	San Pedro
1396	F	Soltero(a)	5	La Esperanza
1397	M	Soltero(a)	1	Santa Ana
1402	F	Casado(a)	4	La Esperanza
1406	F	Soltero(a)	2	La Esperanza
1408	F	Soltero(a)	5	San Pedro
1409	M	Casado(a)	1	Santa Ana
1410	M	Soltero(a)	1	Santa Ana
1412	M	Casado(a)	2	Santa Ana
1414	F	Soltero(a)	1	San Juan
1415	M	Soltero(a)	1	Santa Ana
1417	F	Soltero(a)	2	San Miguel 
1418	F	Soltero(a)	4	San Miguel 
1419	M	Soltero(a)	1	San Pedro
1420	M	Soltero(a)	2	La Esperanza
1421	F	Soltero(a)	4	Santa Ana
1423	F	Soltero(a)	1	San Juan
1424	M	Casado(a)	3	San Pedro
1425	F	Casado(a)	3	La Esperanza
1427	M	Soltero(a)	4	San Pedro
1428	F	Soltero(a)	5	Santa Ana
1429	F	Soltero(a)	4	San Juan
1430	M	Soltero(a)	2	Santa Ana
1431	M	Soltero(a)	1	San Pedro
1432	M	Soltero(a)	4	Santa Ana
1434	M	Casado(a)	3	Santa Ana
1437	F	Soltero(a)	1	San Pedro
1438	F	Soltero(a)	3	Santa Ana
1442	F	Casado(a)	3	Santa Ana
1443	F	Casado(a)	4	San Pedro
1444	F	Casado(a)	5	Santa Ana
1446	F	Soltero(a)	3	Santa Ana
1447	M	Casado(a)	1	La Esperanza
1448	F	Casado(a)	3	San Pedro
1449	F	Soltero(a)	4	La Esperanza
1451	M	Casado(a)	3	Santa Ana
1455	F	Soltero(a)	2	San Pedro
1457	F	Soltero(a)	2	Santa Ana
1460	M	Casado(a)	1	Santa Ana
1466	M	Soltero(a)	1	San Juan
1467	F	Soltero(a)	3	San Juan
1468	M	Soltero(a)	2	San Juan
1469	F	Casado(a)	5	Santa Ana
1470	M	Casado(a)	4	San Juan
1473	M	Soltero(a)	1	San Juan
1475	M	Casado(a)	3	San Pedro
1478	M	Casado(a)	4	La Esperanza
1480	M	Soltero(a)	3	San Pedro
1481	F	Soltero(a)	2	San Juan
1484	F	Soltero(a)	4	San Pedro
1485	F	Casado(a)	1	San Juan
1487	F	Soltero(a)	1	San Pedro
1490	M	Casado(a)	4	San Juan
1491	F	Casado(a)	1	Santa Ana
1494	F	Casado(a)	4	San Miguel 
1495	F	Casado(a)	3	Santa Ana
1497	F	Casado(a)	3	San Juan
1498	F	Soltero(a)	1	Santa Ana
1499	F	Soltero(a)	1	San Juan
1501	F	Casado(a)	2	San Pedro
1502	F	Soltero(a)	5	San Pedro
1503	F	Soltero(a)	1	San Miguel 
1504	F	Soltero(a)	3	Santa Ana
1507	M	Casado(a)	1	San Juan
1508	M	Soltero(a)	1	San Miguel 
1511	M	Casado(a)	3	Santa Ana
1512	M	Soltero(a)	5	San Pedro
1519	M	Casado(a)	1	San Pedro
1520	M	Casado(a)	2	San Pedro
1523	M	Soltero(a)	1	La Esperanza
1524	F	Casado(a)	4	San Juan
1528	F	Casado(a)	4	Santa Ana
1529	F	Casado(a)	4	San Juan
1531	F	Casado(a)	1	San Juan
1532	F	Casado(a)	4	San Juan
1533	M	Casado(a)	3	Santa Ana
1537	F	Soltero(a)	3	San Juan
1538	M	Soltero(a)	2	San Juan
1539	M	Casado(a)	2	San Pedro
1541	M	Casado(a)	4	San Juan
1542	F	Soltero(a)	3	La Esperanza
1545	M	Casado(a)	1	San Juan
1547	M	Soltero(a)	5	Santa Ana
1548	F	Soltero(a)	2	San Juan
1549	M	Soltero(a)	4	San Juan
1550	F	Soltero(a)	2	La Esperanza
1551	F	Casado(a)	4	Santa Ana
1553	F	Casado(a)	1	La Esperanza
1554	M	Casado(a)	3	La Esperanza
1556	F	Casado(a)	3	San Juan
1559	F	Soltero(a)	2	San Pedro
1560	F	Soltero(a)	1	La Esperanza
1561	F	Casado(a)	4	Santa Ana
1563	F	Casado(a)	4	San Pedro
1564	M	Casado(a)	4	Santa Ana
1565	M	Casado(a)	5	Santa Ana
1567	M	Casado(a)	2	Santa Ana
1568	M	Casado(a)	1	San Pedro
1571	F	Soltero(a)	1	Santa Ana
1572	M	Casado(a)	4	Santa Ana
1575	M	Casado(a)	2	San Juan
1576	F	Casado(a)	4	San Juan
1577	F	Soltero(a)	4	San Pedro
1578	F	Casado(a)	1	San Pedro
1580	F	Soltero(a)	4	San Juan
1582	M	Casado(a)	4	Santa Ana
1583	F	Casado(a)	1	San Juan
1584	F	Casado(a)	3	San Juan
1586	F	Soltero(a)	2	San Miguel 
1587	M	Casado(a)	2	Santa Ana
1588	M	Soltero(a)	1	La Esperanza
1589	M	Casado(a)	1	San Juan
1590	F	Casado(a)	1	La Esperanza
1593	F	Soltero(a)	2	San Pedro
1594	M	Casado(a)	2	Santa Ana
1596	M	Casado(a)	2	Santa Ana
1598	M	Casado(a)	1	Santa Ana
1599	F	Soltero(a)	4	San Juan
1601	M	Soltero(a)	1	San Juan
1602	F	Soltero(a)	5	San Juan
1603	F	Casado(a)	3	San Miguel 
1605	M	Soltero(a)	1	San Juan
1606	M	Casado(a)	1	Santa Ana
1607	F	Casado(a)	1	San Juan
1610	F	Soltero(a)	1	Santa Ana
1611	M	Soltero(a)	1	San Juan
1612	M	Casado(a)	3	Santa Ana
1614	F	Soltero(a)	3	La Esperanza
1615	F	Soltero(a)	4	San Juan
1616	M	Soltero(a)	3	Santa Ana
1617	M	Casado(a)	4	Santa Ana
1620	F	Casado(a)	1	San Pedro
1622	M	Casado(a)	1	Santa Ana
1624	M	Soltero(a)	4	Santa Ana
1625	M	Casado(a)	1	San Pedro
1626	M	Casado(a)	1	San Juan
1628	M	Casado(a)	5	San Juan
1631	M	Casado(a)	3	Santa Ana
1633	M	Soltero(a)	4	Santa Ana
1634	F	Casado(a)	1	Santa Ana
1636	F	Soltero(a)	2	Santa Ana
1638	M	Soltero(a)	1	Santa Ana
1639	F	Casado(a)	4	San Miguel 
1641	M	Casado(a)	2	La Esperanza
1642	F	Casado(a)	4	San Juan
1643	F	Casado(a)	1	Santa Ana
1646	M	Soltero(a)	2	San Juan
1647	F	Casado(a)	1	San Juan
1648	F	Casado(a)	3	Santa Ana
1650	M	Casado(a)	2	San Pedro
1654	M	Soltero(a)	1	San Juan
1655	M	Soltero(a)	2	San Juan
1656	F	Soltero(a)	4	San Juan
1658	F	Soltero(a)	3	San Juan
1659	F	Casado(a)	1	San Juan
1660	F	Soltero(a)	4	San Juan
1662	F	Soltero(a)	1	La Esperanza
1663	F	Casado(a)	2	San Pedro
1665	F	Soltero(a)	4	San Juan
1666	F	Soltero(a)	3	San Pedro
1669	F	Casado(a)	5	Santa Ana
1674	M	Soltero(a)	1	San Pedro
1675	M	Soltero(a)	2	San Juan
1676	M	Casado(a)	3	Santa Ana
1681	F	Casado(a)	5	San Juan
1682	F	Soltero(a)	1	San Juan
1683	M	Casado(a)	3	San Pedro
1684	M	Casado(a)	3	San Juan
1686	M	Casado(a)	1	San Juan
1690	M	Casado(a)	2	Santa Ana
1692	F	Casado(a)	3	Santa Ana
1693	M	Casado(a)	3	Santa Ana
1696	M	Soltero(a)	3	San Miguel 
1701	F	Soltero(a)	1	San Juan
1702	M	Soltero(a)	2	San Pedro
1706	F	Soltero(a)	3	San Juan
1718	M	Soltero(a)	4	San Juan
1719	M	Casado(a)	3	San Pedro
1720	F	Soltero(a)	4	Santa Ana
1721	M	Casado(a)	4	San Juan
1722	F	Soltero(a)	3	San Pedro
1726	F	Soltero(a)	1	La Esperanza
1728	F	Casado(a)	4	San Miguel 
1729	M	Soltero(a)	1	Santa Ana
1730	F	Casado(a)	1	Santa Ana
1731	F	Casado(a)	5	San Juan
1736	F	Soltero(a)	1	San Juan
1737	M	Casado(a)	5	Santa Ana
1738	M	Soltero(a)	4	San Pedro
1740	F	Casado(a)	1	San Miguel 
1741	M	Casado(a)	4	Santa Ana
1742	F	Casado(a)	2	San Pedro
1743	M	Casado(a)	3	San Juan
1744	M	Casado(a)	3	San Juan
1745	M	Casado(a)	3	La Esperanza
1747	F	Soltero(a)	1	Santa Ana
1748	F	Soltero(a)	1	San Juan
1750	F	Soltero(a)	3	San Juan
1753	F	Casado(a)	3	San Pedro
1754	F	Soltero(a)	5	Santa Ana
1755	F	Casado(a)	1	Santa Ana
1758	F	Soltero(a)	4	Santa Ana
1759	F	Casado(a)	1	San Pedro
1763	M	Casado(a)	4	Santa Ana
1765	M	Soltero(a)	2	San Miguel 
1767	M	Soltero(a)	1	San Pedro
1769	F	Soltero(a)	4	San Pedro
1770	M	Soltero(a)	5	Santa Ana
1771	M	Casado(a)	4	San Miguel 
1773	M	Casado(a)	2	San Juan
1774	F	Soltero(a)	1	San Miguel 
1777	M	Soltero(a)	3	San Pedro
1780	F	Soltero(a)	3	Santa Ana
1781	M	Soltero(a)	1	San Pedro
1782	F	Casado(a)	1	La Esperanza
1783	M	Casado(a)	1	Santa Ana
1785	F	Soltero(a)	5	Santa Ana
1787	F	Casado(a)	2	Santa Ana
1788	F	Casado(a)	5	La Esperanza
1791	M	Soltero(a)	1	San Juan
1792	M	Soltero(a)	4	San Pedro
1793	F	Soltero(a)	1	San Juan
1794	F	Soltero(a)	4	San Juan
1795	M	Soltero(a)	4	Santa Ana
1796	F	Soltero(a)	2	San Miguel 
1798	M	Soltero(a)	1	Santa Ana
1799	M	Soltero(a)	5	San Pedro
1802	F	Casado(a)	1	La Esperanza
1805	F	Soltero(a)	1	La Esperanza
1807	F	Casado(a)	1	San Juan
1808	M	Soltero(a)	4	Santa Ana
1810	F	Casado(a)	1	San Miguel 
1811	M	Soltero(a)	4	Santa Ana
1812	M	Soltero(a)	5	La Esperanza
1813	F	Soltero(a)	4	San Juan
1814	M	Casado(a)	2	San Pedro
1815	M	Casado(a)	5	San Pedro
1820	M	Soltero(a)	4	San Juan
1821	M	Soltero(a)	4	San Juan
1822	M	Casado(a)	2	San Juan
1823	M	Soltero(a)	2	La Esperanza
1825	M	Casado(a)	5	La Esperanza
1826	M	Soltero(a)	1	San Pedro
1829	M	Soltero(a)	3	Santa Ana
1832	F	Soltero(a)	4	La Esperanza
1836	F	Casado(a)	3	La Esperanza
1838	M	Soltero(a)	3	Santa Ana
1839	F	Casado(a)	3	Santa Ana
1841	M	Casado(a)	1	San Juan
1843	M	Casado(a)	2	La Esperanza
1844	M	Casado(a)	1	Santa Ana
1845	F	Soltero(a)	2	La Esperanza
1848	M	Soltero(a)	1	Santa Ana
1849	F	Soltero(a)	1	San Juan
1850	M	Soltero(a)	1	Santa Ana
1852	F	Soltero(a)	1	San Miguel 
1853	F	Soltero(a)	4	Santa Ana
1856	F	Soltero(a)	1	Santa Ana
1861	F	Casado(a)	4	San Juan
1862	F	Soltero(a)	3	San Juan
1864	M	Soltero(a)	4	San Juan
1865	F	Soltero(a)	2	San Pedro
1866	F	Casado(a)	1	San Pedro
1869	F	Soltero(a)	4	Santa Ana
1871	F	Casado(a)	1	Santa Ana
1872	M	Soltero(a)	4	San Juan
1874	M	Soltero(a)	2	San Juan
1877	F	Casado(a)	1	San Pedro
1882	M	Soltero(a)	5	La Esperanza
1883	M	Casado(a)	1	San Juan
1887	M	Casado(a)	5	Santa Ana
1890	M	Casado(a)	4	Santa Ana
1891	M	Soltero(a)	1	San Pedro
1893	M	Soltero(a)	2	San Juan
1894	F	Soltero(a)	3	La Esperanza
1896	F	Casado(a)	3	San Miguel 
1897	F	Soltero(a)	4	San Juan
1898	M	Soltero(a)	1	San Juan
1899	M	Soltero(a)	3	San Pedro
1900	F	Soltero(a)	3	San Pedro
1901	M	Casado(a)	2	San Juan
1904	M	Soltero(a)	2	San Miguel 
1906	M	Casado(a)	1	San Pedro
1910	F	Soltero(a)	1	San Pedro
1913	M	Casado(a)	3	San Juan
1915	M	Soltero(a)	1	Santa Ana
1916	M	Soltero(a)	3	San Juan
1917	M	Casado(a)	1	La Esperanza
1918	F	Casado(a)	1	San Pedro
1920	M	Soltero(a)	2	San Pedro
1921	F	Casado(a)	4	San Juan
1922	M	Soltero(a)	2	San Juan
1925	F	Soltero(a)	4	San Miguel 
1926	F	Casado(a)	2	Santa Ana
1928	F	Casado(a)	2	San Juan
1929	F	Soltero(a)	1	San Pedro
1930	F	Soltero(a)	4	San Pedro
1931	M	Casado(a)	1	San Juan
1932	M	Casado(a)	2	San Juan
1934	F	Casado(a)	2	San Miguel 
1935	F	Soltero(a)	4	San Pedro
1936	M	Soltero(a)	4	San Pedro
1938	M	Soltero(a)	3	Santa Ana
1939	F	Casado(a)	5	San Pedro
1940	F	Casado(a)	1	San Juan
1941	F	Soltero(a)	5	San Juan
1942	F	Soltero(a)	2	Santa Ana
1946	M	Soltero(a)	4	San Pedro
1947	M	Casado(a)	1	San Pedro
1948	M	Casado(a)	1	La Esperanza
1950	F	Soltero(a)	3	Santa Ana
1952	F	Casado(a)	1	La Esperanza
1953	F	Soltero(a)	1	San Pedro
1954	F	Casado(a)	3	San Juan
1956	M	Soltero(a)	1	San Juan
1957	M	Casado(a)	2	San Juan
1958	F	Soltero(a)	4	La Esperanza
1959	M	Soltero(a)	1	San Juan
1961	F	Casado(a)	5	San Miguel 
1962	M	Soltero(a)	1	Santa Ana
1965	F	Casado(a)	3	San Juan
1966	F	Soltero(a)	5	San Pedro
1972	F	Soltero(a)	2	Santa Ana
1973	M	Casado(a)	2	San Juan
1974	F	Casado(a)	1	San Miguel 
1975	M	Casado(a)	2	San Pedro
1976	F	Soltero(a)	4	San Pedro
1977	M	Casado(a)	4	La Esperanza
1978	F	Soltero(a)	3	San Juan
1979	M	Soltero(a)	5	Santa Ana
1980	F	Casado(a)	4	San Miguel 
1983	M	Casado(a)	5	San Juan
1984	F	Casado(a)	1	Santa Ana
1985	M	Casado(a)	2	San Miguel 
1987	F	Casado(a)	1	San Juan
1990	F	Soltero(a)	2	San Pedro
1991	F	Soltero(a)	1	San Juan
1995	F	Soltero(a)	5	San Juan
1996	F	Casado(a)	1	San Juan
1999	M	Casado(a)	2	Santa Ana
2001	F	Casado(a)	4	San Juan
2002	M	Soltero(a)	3	San Juan
2011	M	Casado(a)	3	La Esperanza
2015	F	Soltero(a)	2	La Esperanza
2019	M	Soltero(a)	4	Santa Ana
2022	M	Soltero(a)	3	San Miguel 
2023	F	Casado(a)	1	Santa Ana
2024	F	Casado(a)	2	Santa Ana
2029	M	Casado(a)	1	San Pedro
2032	F	Casado(a)	3	La Esperanza
2034	F	Casado(a)	5	Santa Ana
2035	F	Casado(a)	5	San Juan
2039	F	Soltero(a)	1	Santa Ana
2041	F	Soltero(a)	1	San Juan
2043	M	Casado(a)	4	Santa Ana
2044	M	Soltero(a)	1	San Juan
2047	F	Casado(a)	3	Santa Ana
2048	M	Soltero(a)	3	La Esperanza
2050	F	Casado(a)	3	Santa Ana
2051	M	Casado(a)	3	San Pedro
2052	F	Soltero(a)	1	San Juan
2053	M	Soltero(a)	5	Santa Ana
2054	M	Soltero(a)	1	San Juan
2057	F	Soltero(a)	2	La Esperanza
2059	F	Casado(a)	1	San Juan
2060	M	Soltero(a)	1	San Miguel 
2061	M	Casado(a)	3	Santa Ana
2063	M	Casado(a)	2	La Esperanza
2065	M	Casado(a)	2	San Juan
2066	F	Casado(a)	5	San Pedro
2067	F	Soltero(a)	3	San Juan
2068	F	Casado(a)	3	San Juan
2070	F	Casado(a)	4	La Esperanza
2071	F	Soltero(a)	2	Santa Ana
2075	F	Soltero(a)	1	San Juan
2076	F	Soltero(a)	3	San Juan
2077	M	Casado(a)	4	La Esperanza
2078	M	Casado(a)	1	Santa Ana
2082	M	Soltero(a)	5	La Esperanza
2084	F	Casado(a)	1	San Juan
2086	M	Casado(a)	1	San Juan
2088	M	Casado(a)	1	San Juan
2090	F	Soltero(a)	2	San Juan
2094	F	Casado(a)	2	La Esperanza
2095	M	Casado(a)	1	San Miguel 
2096	F	Casado(a)	1	Santa Ana
2099	M	Casado(a)	1	San Pedro
2106	M	Soltero(a)	5	San Juan
2107	F	Soltero(a)	2	San Pedro
2108	F	Casado(a)	5	San Miguel 
2110	F	Soltero(a)	3	Santa Ana
2111	M	Soltero(a)	2	San Juan
2112	M	Casado(a)	2	San Juan
2114	F	Soltero(a)	3	San Pedro
2115	M	Casado(a)	1	San Pedro
2118	F	Soltero(a)	4	San Pedro
2123	M	Casado(a)	1	San Pedro
2124	M	Soltero(a)	3	San Pedro
2127	F	Casado(a)	4	San Juan
2128	M	Soltero(a)	3	San Pedro
2130	M	Casado(a)	4	San Pedro
2132	M	Casado(a)	3	San Juan
2134	F	Casado(a)	4	Santa Ana
2135	F	Casado(a)	3	San Miguel 
2139	F	Casado(a)	4	San Pedro
2141	M	Soltero(a)	1	San Pedro
2143	M	Soltero(a)	3	San Juan
2144	M	Casado(a)	4	Santa Ana
2147	M	Soltero(a)	1	San Juan
2150	F	Soltero(a)	4	San Juan
2151	M	Casado(a)	2	San Juan
2153	F	Casado(a)	4	Santa Ana
2156	F	Casado(a)	3	San Pedro
2158	M	Casado(a)	3	Santa Ana
2162	M	Casado(a)	1	La Esperanza
2163	M	Soltero(a)	1	San Pedro
2168	F	Casado(a)	3	Santa Ana
2169	M	Casado(a)	3	La Esperanza
2171	M	Soltero(a)	1	La Esperanza
2175	F	Casado(a)	5	La Esperanza
2176	F	Casado(a)	5	San Pedro
2177	M	Casado(a)	1	San Juan
2178	M	Casado(a)	1	San Juan
2181	M	Soltero(a)	5	La Esperanza
2182	M	Soltero(a)	3	San Juan
2183	F	Casado(a)	4	San Juan
2185	F	Casado(a)	2	San Miguel 
2187	M	Casado(a)	1	San Juan
2188	M	Casado(a)	2	San Juan
2191	F	Casado(a)	5	San Pedro
2193	M	Casado(a)	3	San Juan
2194	M	Casado(a)	2	San Juan
2198	F	Soltero(a)	3	San Juan
2200	M	Soltero(a)	1	San Pedro
2201	F	Casado(a)	2	Santa Ana
2204	M	Soltero(a)	5	Santa Ana
2206	F	Soltero(a)	2	San Pedro
2208	F	Casado(a)	5	San Juan
2211	F	Soltero(a)	5	San Juan
2215	F	Soltero(a)	1	Santa Ana
2217	F	Soltero(a)	4	San Juan
2218	M	Soltero(a)	4	San Juan
2219	M	Casado(a)	3	San Pedro
2220	F	Casado(a)	2	Santa Ana
2221	M	Soltero(a)	1	Santa Ana
2222	M	Casado(a)	2	San Pedro
2224	F	Casado(a)	3	Santa Ana
2227	M	Soltero(a)	2	San Miguel 
2228	F	Soltero(a)	2	San Juan
2229	M	Soltero(a)	4	La Esperanza
2232	M	Soltero(a)	2	San Pedro
2234	M	Soltero(a)	1	San Juan
2237	F	Soltero(a)	4	San Pedro
2239	M	Casado(a)	2	San Pedro
2242	M	Soltero(a)	4	San Juan
2244	F	Soltero(a)	5	San Juan
2245	M	Casado(a)	4	Santa Ana
2246	M	Soltero(a)	3	San Juan
2248	F	Casado(a)	1	San Juan
2251	M	Casado(a)	1	San Juan
2252	F	Soltero(a)	1	San Juan
2254	M	Soltero(a)	1	San Juan
2255	M	Soltero(a)	3	Santa Ana
2257	M	Soltero(a)	2	San Pedro
2258	F	Casado(a)	1	Santa Ana
2259	M	Casado(a)	3	San Juan
2260	M	Casado(a)	4	Santa Ana
2263	M	Soltero(a)	1	Santa Ana
2269	M	Soltero(a)	1	Santa Ana
2270	M	Soltero(a)	3	Santa Ana
2271	M	Soltero(a)	4	San Juan
2272	M	Soltero(a)	1	San Juan
2273	F	Soltero(a)	1	La Esperanza
2278	M	Casado(a)	2	San Juan
2279	F	Soltero(a)	1	San Juan
2280	F	Soltero(a)	2	San Juan
2282	M	Casado(a)	5	San Pedro
2286	M	Soltero(a)	3	San Pedro
2293	F	Soltero(a)	3	San Juan
2294	M	Soltero(a)	2	Santa Ana
2295	M	Casado(a)	4	San Juan
2296	F	Soltero(a)	4	San Pedro
2298	F	Soltero(a)	4	Santa Ana
2300	F	Soltero(a)	5	San Pedro
2302	M	Soltero(a)	3	San Juan
2304	M	Soltero(a)	1	San Juan
2309	M	Soltero(a)	4	La Esperanza
2310	F	Casado(a)	4	Santa Ana
2311	M	Casado(a)	5	San Juan
2313	F	Casado(a)	3	Santa Ana
2314	F	Soltero(a)	1	San Juan
2316	M	Casado(a)	4	San Pedro
2318	M	Casado(a)	5	San Juan
2320	F	Casado(a)	1	San Miguel 
2323	M	Soltero(a)	3	San Pedro
2324	M	Soltero(a)	4	San Pedro
2327	F	Casado(a)	4	San Juan
2329	M	Casado(a)	2	La Esperanza
2330	M	Casado(a)	4	San Pedro
2331	F	Soltero(a)	4	Santa Ana
2334	M	Soltero(a)	2	La Esperanza
2335	M	Soltero(a)	2	San Juan
2337	M	Casado(a)	5	San Pedro
2338	M	Soltero(a)	1	San Juan
2341	M	Casado(a)	5	La Esperanza
2343	F	Soltero(a)	4	San Juan
2344	M	Soltero(a)	1	San Juan
2352	F	Casado(a)	3	Santa Ana
2354	F	Soltero(a)	2	San Pedro
2355	M	Casado(a)	2	Santa Ana
2359	M	Casado(a)	2	Santa Ana
2361	M	Soltero(a)	3	Santa Ana
2362	F	Casado(a)	3	San Juan
2366	F	Casado(a)	4	San Pedro
2368	F	Soltero(a)	1	Santa Ana
2371	M	Soltero(a)	1	Santa Ana
2373	F	Casado(a)	4	San Juan
2374	F	Soltero(a)	3	San Juan
2376	M	Soltero(a)	2	Santa Ana
2377	M	Casado(a)	1	San Juan
2378	F	Casado(a)	4	Santa Ana
2379	F	Casado(a)	5	San Miguel 
2381	M	Casado(a)	3	San Pedro
2384	F	Casado(a)	5	Santa Ana
2385	F	Soltero(a)	1	San Pedro
2388	F	Soltero(a)	3	La Esperanza
2389	M	Casado(a)	2	San Juan
2390	F	Casado(a)	3	San Juan
2391	F	Casado(a)	3	San Pedro
2393	F	Casado(a)	3	San Pedro
2394	F	Soltero(a)	2	San Pedro
2396	F	Soltero(a)	1	San Pedro
2397	F	Soltero(a)	2	Santa Ana
2398	F	Soltero(a)	4	San Juan
2400	F	Casado(a)	3	San Pedro
2402	F	Soltero(a)	1	San Pedro
2404	F	Casado(a)	2	San Pedro
2405	F	Soltero(a)	4	Santa Ana
2408	M	Casado(a)	1	San Miguel 
2412	M	Soltero(a)	5	San Juan
2414	F	Soltero(a)	5	San Miguel 
2420	F	Casado(a)	1	San Juan
2421	F	Casado(a)	1	San Pedro
2422	F	Soltero(a)	1	San Juan
2423	M	Casado(a)	2	San Pedro
2426	M	Soltero(a)	2	San Juan
2428	M	Soltero(a)	3	Santa Ana
2429	M	Soltero(a)	1	San Juan
2431	F	Soltero(a)	4	Santa Ana
2432	M	Casado(a)	4	San Pedro
2433	M	Casado(a)	1	La Esperanza
2434	F	Soltero(a)	5	La Esperanza
2435	F	Casado(a)	5	San Juan
2437	F	Casado(a)	3	Santa Ana
2438	F	Casado(a)	1	San Juan
2439	F	Soltero(a)	2	La Esperanza
2441	M	Casado(a)	5	San Juan
2443	F	Soltero(a)	4	San Juan
2444	F	Soltero(a)	1	San Juan
2445	M	Casado(a)	2	San Pedro
2446	M	Soltero(a)	1	La Esperanza
2447	M	Soltero(a)	3	San Juan
2448	F	Soltero(a)	1	Santa Ana
2449	M	Soltero(a)	1	San Pedro
2450	F	Casado(a)	1	La Esperanza
2451	M	Soltero(a)	2	San Pedro
2452	F	Soltero(a)	1	San Pedro
2457	F	Soltero(a)	2	San Pedro
2458	M	Soltero(a)	4	San Juan
2459	F	Soltero(a)	4	San Juan
2460	M	Soltero(a)	5	Santa Ana
2462	F	Casado(a)	3	San Pedro
2463	M	Casado(a)	4	San Pedro
2464	F	Soltero(a)	1	San Pedro
2467	F	Casado(a)	4	La Esperanza
2468	F	Soltero(a)	4	San Juan
2471	M	Soltero(a)	2	San Juan
2472	M	Casado(a)	4	San Pedro
2475	F	Soltero(a)	5	San Pedro
2476	F	Soltero(a)	4	La Esperanza
2478	F	Soltero(a)	4	Santa Ana
2479	M	Soltero(a)	4	San Juan
2480	M	Casado(a)	1	San Pedro
2481	F	Soltero(a)	3	La Esperanza
2482	F	Casado(a)	4	San Juan
2483	F	Soltero(a)	4	Santa Ana
2489	M	Casado(a)	4	La Esperanza
2491	M	Casado(a)	5	San Pedro
2492	M	Soltero(a)	4	San Pedro
2493	F	Soltero(a)	1	San Juan
2494	F	Casado(a)	1	San Pedro
2496	M	Soltero(a)	2	Santa Ana
2500	F	Casado(a)	1	San Pedro
2501	F	Soltero(a)	2	San Miguel 
2502	F	Casado(a)	1	Santa Ana
2506	M	Casado(a)	3	San Juan
2507	F	Soltero(a)	4	Santa Ana
2510	M	Soltero(a)	1	Santa Ana
2511	M	Casado(a)	2	San Juan
2512	F	Casado(a)	2	Santa Ana
2513	M	Soltero(a)	2	Santa Ana
2516	M	Casado(a)	5	San Pedro
2518	M	Soltero(a)	1	San Miguel 
2519	M	Casado(a)	1	La Esperanza
2523	M	Soltero(a)	3	San Pedro
2524	F	Soltero(a)	3	San Juan
2525	M	Soltero(a)	1	San Juan
2526	F	Soltero(a)	3	Santa Ana
2527	M	Casado(a)	4	San Pedro
2528	M	Soltero(a)	1	Santa Ana
2530	F	Casado(a)	3	San Juan
2531	F	Soltero(a)	3	San Miguel 
2532	F	Soltero(a)	4	La Esperanza
2533	M	Casado(a)	1	San Pedro
2535	M	Casado(a)	2	Santa Ana
2542	M	Casado(a)	4	San Juan
2544	F	Casado(a)	4	San Miguel 
2547	F	Casado(a)	3	La Esperanza
2548	M	Soltero(a)	1	San Juan
2549	M	Soltero(a)	3	San Pedro
2550	M	Casado(a)	3	Santa Ana
2551	F	Casado(a)	4	La Esperanza
2553	M	Casado(a)	2	Santa Ana
2554	F	Soltero(a)	1	San Juan
2555	M	Casado(a)	4	San Juan
2556	M	Casado(a)	2	Santa Ana
2557	F	Soltero(a)	1	San Pedro
2559	F	Casado(a)	3	San Juan
2563	M	Soltero(a)	2	San Juan
2564	M	Casado(a)	4	San Pedro
2566	F	Casado(a)	3	San Juan
2568	M	Casado(a)	2	Santa Ana
2570	M	Casado(a)	2	Santa Ana
2571	F	Casado(a)	2	San Pedro
2572	M	Soltero(a)	5	San Juan
2575	M	Casado(a)	1	San Pedro
2577	F	Soltero(a)	1	San Miguel 
2581	M	Casado(a)	1	San Juan
2582	F	Casado(a)	4	San Pedro
2584	F	Casado(a)	1	Santa Ana
2586	F	Soltero(a)	1	San Juan
2587	F	Casado(a)	1	Santa Ana
2588	M	Casado(a)	3	La Esperanza
2589	M	Casado(a)	4	San Pedro
2591	F	Soltero(a)	1	San Pedro
2592	M	Soltero(a)	1	San Juan
2594	M	Casado(a)	3	San Juan
2596	M	Casado(a)	4	San Juan
2599	M	Casado(a)	2	San Juan
2600	F	Casado(a)	4	San Juan
2601	F	Casado(a)	4	San Juan
2605	F	Soltero(a)	2	Santa Ana
2612	M	Casado(a)	1	Santa Ana
2613	F	Casado(a)	2	Santa Ana
2614	M	Casado(a)	3	San Juan
2618	F	Casado(a)	5	San Pedro
2619	F	Soltero(a)	2	San Juan
2621	F	Casado(a)	4	San Pedro
2622	F	Soltero(a)	4	La Esperanza
2623	M	Casado(a)	2	Santa Ana
